Name,Smiles,Unaligned Pharm. Score,rmsd,Binding Affinity Score,Pharm. Score
ZINC78790522,S(C3CC(NC(=O)Nc1nn(cn1)Cc2ccc(cc2)C#N)CCC3)C,65.74,1.1320995,-9.97,36.21
ZINC54615741,O(c5c(NC(=O)C2C(n1ncnc1NC=2C)c4ccc(OCC(=O)N3CCOCC3)cc4)cccc5)CC,-1.0,1.0465536,-10.61,36.2
ZINC20803427,O(c1c(OC)cc(cc1)C3n2ncnc2NC(C3C(=O)Nc4ccccc4)C)CC(=O)N,-1.0,1.1206483,0.67,36.2
ZINC78791374,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NC(CC(CC)C)C,76.2,0.9830743,-18.6,36.2
ZINC72473317,O(c2c(cc(c1nc(ncc1)NC(COC)C)cc2)C(=O)O)CC,-1.0,1.0563279,-16.29,36.2
ZINC38288415,S=c1[nH]c(=O)c3c([nH]1)nc(c2ccc(F)cc2)cc3c5ccc(OCc4ccccc4)cc5,-1.0,0.9339615,-18.77,36.19
ZINC04402519,S(c1nnc(n1CC)c2ccccc2)Cc3nc(nc(n3)N)Nc4c(cccc4)C,-1.0,1.0838187,-13.01,36.19
ZINC02843084,Brc1ccc(cc1)C(=O)Nc4cc(Oc2ccc(O)cc2)cc(NC(=O)c3ccc(Br)cc3)c4,-1.0,1.0211474,-29.56,36.18
ZINC91027572,S(C(c1nc(nc(n1)N)Nc2ccccc2)C)CCCc3c[nH]nc3,-1.0,1.0720401,-9.7,36.18
ZINC15953279,o1c(ccc1)C=CC=NNc2nncc(n2)c3ccc(OC)cc3,-1.0,1.1111461,-8.78,36.18
ZINC01573467,o1c(nnc1c3cc2OCOc2cc3)Nc4c(cc(cc4)C)C,-1.0,0.9938343,-12.54,36.18
ZINC01573467,o1c(nnc1c3cc2OCOc2cc3)Nc4c(cc(cc4)C)C,-1.0,1.1461982,-11.64,36.18
ZINC13793110,S(=O)(=O)(N3C(C(=O)Nc1oc(nn1)c2cc(OC)c(OC)cc2)CCCC3)C,-1.0,1.0423967,-2.78,36.17
ZINC01291736,O(c1ccc(cc1)C3n2ncnc2NC(=C3C(=O)OC4CCCCC4)C)CC(=O)N5CCOCC5,-1.0,1.0464536,-7.67,36.15
ZINC40915903,O(c1ccc(cc1)C3n2ncnc2NC(=C3C(=O)OC)C)CC(=O)N4CCOCC4,-1.0,1.0464114,-4.12,36.15
ZINC02915910,O(c1c(OC)cc(cc1OC)C4n2ncnc2NC(c3cc(OC)ccc3)C4)C,56.1,0.935552,-12.95,36.15
ZINC11843278,S(CCNc1nncc(n1)c2cc(OC)c(OC)c(OC)c2)C,-1.0,0.96152264,-12.86,36.15
ZINC33716092,o4nc(n1nnc(c1c2ccc([N+](=O)O)cc2)C(=O)NN=CCCc3ccccc3)c(n4)N,-1.0,1.2428483,-2.01,36.14
ZINC59520104,O(c4ccc(c1nc(nc(n1)c2ccc(OC)cc2)NC3CCCC3)cc4)C,55.75,1.0977381,-15.67,36.14
ZINC79099297,O(CC1CC1)CCCNc2nc(nc(n2)NC)NCCCOCC3CC3,-1.0,1.0534306,-11.94,36.14
ZINC79099297,O(CC1CC1)CCCNc2nc(nc(n2)NC)NCCCOCC3CC3,-1.0,1.0499164,-15.75,36.14
ZINC65147814,O=C(N3CC(c1nc(ncc1)Nc2ccccc2)CCC3)COCC,66.08,0.93146205,-17.78,36.14
ZINC02472298,O(c1ccc(cc1)C4n2nc(nc2NC(c3ccc(cc3)C)C4)N)Cc5ccccc5,66.31,0.9362794,-22.59,36.13
ZINC78790432,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCCCOCCCC,66.05,1.0111622,-5.72,36.13
ZINC78791491,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCCCOC,66.05,1.0111443,-3.55,36.13
ZINC13127183,Clc1ccc(cc1)C5Nc2n(nc(n2)NC(=O)c3occc3)C(c4ccc(OC)cc4)C5,65.72,1.0836174,-13.48,36.12
ZINC13127183,Clc1ccc(cc1)C5Nc2n(nc(n2)NC(=O)c3occc3)C(c4ccc(OC)cc4)C5,66.31,0.9360584,-12.71,36.12
ZINC15838210,Clc1cc(ccc1)C(=O)Nc3nc(c2ccc(OC)cc2)cc(n3)c4ccc(OC)cc4,76.11,0.9691167,-26.2,36.12
ZINC10232429,s1c(ccc1)C(=O)C3C(n2nnnc2NC=3C(=O)OC)c4ccc(cc4)C(=O)OC,-1.0,1.0323274,2.65,36.12
ZINC10232429,s1c(ccc1)C(=O)C3C(n2nnnc2NC=3C(=O)OC)c4ccc(cc4)C(=O)OC,-1.0,1.0323274,1.84,36.12
ZINC04878813,O=[N+](O)c1cc(ccc1)C3n2nnnc2NC(=C3C(=O)Nc4c(cc(cc4)C)C)C,-1.0,1.1512451,-0.29,36.12
ZINC08718305,S(c1n(nnn1)C(C)(C)C)Cc2nc(nc(n2)N)Nc3c(OC)cccc3,-1.0,1.0823605,-5.46,36.12
ZINC08718305,S(c1n(nnn1)C(C)(C)C)Cc2nc(nc(n2)N)Nc3c(OC)cccc3,-1.0,1.0637769,-4.96,36.12
ZINC08402890,O=[N+](O)c4ccc(Nc1nc(nc(n1)Nc2ccccc2)NN=Cc3c(OC)cccc3)cc4,-1.0,0.7910773,-16.06,36.11
ZINC36694048,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2cc(OC)c(OC)cc2)cc3)CC,85.82,0.9922355,-11.54,36.11
ZINC12350018,o2c(=Nc1c(cccc1)C)c(cc3c2ccc([N+](=O)O)c3)C(=O)Nc4ccc(OC)cc4,-1.0,0.9893639,-23.31,36.11
ZINC13574156,O[n+]1n(nc([N+](=O)O)c1NCCCN2C(=O)CCC2)c3ccc(OC)cc3,-1.0,0.9678076,-15.65,36.11
ZINC77516220,S3CC(Nc2nc(c1cc(c(OCC)cc1)C(=O)O)ccn2)CC3,65.74,1.0087752,-15.67,36.11
ZINC40978742,O(c1ccc(cc1)C3n2ncnc2NC(=C3C(=O)OCC=C)C)CC(=O)N4CCOCC4,-1.0,1.0468668,-9.58,36.1
ZINC40915905,O(c1ccc(cc1)C3n2ncnc2NC(=C3C(=O)OCC)C)CC(=O)N4CCOCC4,-1.0,1.0464115,-8.8,36.1
ZINC40915903,O(c1ccc(cc1)C3n2ncnc2NC(=C3C(=O)OC)C)CC(=O)N4CCOCC4,-1.0,1.0464115,-6.52,36.1
ZINC12306860,S(c1n(ccn1)C)CCNc2nncc(n2)c3c(OC)cc(OC)cc3,55.79,1.0063242,-19.35,36.1
ZINC12027627,Fc2c(OC)ccc(c1nc(nnc1)NC(C(=O)N)CC(C)C)c2,-1.0,0.9835119,-10.48,36.1
ZINC39845967,S(=O)(=O)(c2nc(oc2Nc1ccc(OCC)cc1)c3ccc(OC)cc3)c4ccc(cc4)C,-1.0,1.0640349,-29.25,36.09
ZINC06787168,S(c1nncn1c2ccccc2)Cc3nc(nc(n3)N)Nc4c(cccc4)C,-1.0,1.0900515,-8.24,36.09
ZINC01384555,S=C(Nc2nc(c1cc(F)c(OC)cc1)c(cn2)C)N,55.85,1.0056624,-19.73,36.09
ZINC08872716,O=[N+](O)c4ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)NN=Cc3cc(O)ccc3)cc4,-1.0,0.79155403,-14.7,36.07
ZINC72377908,Clc1ccc(cc1)CC(=O)N4CC(c2nc(ncc2)Nc3nccnc3)CCC4,-1.0,1.105916,-18.53,36.07
ZINC72377490,O=C(N3CC(c1nc(ncc1)Nc2nccnc2)CCC3)C,-1.0,1.1059161,-14.68,36.07
ZINC79189561,o5c2c(nc1n([nH]c(=O)c1c2c3c(OC)cc(OC)c(OC)c3)C4CCCCCC4)c6c5cc(O)cc6,-1.0,0.92548877,-19.23,36.06
ZINC79189561,o5c2c(nc1n([nH]c(=O)c1c2c3c(OC)cc(OC)c(OC)c3)C4CCCCCC4)c6c5cc(O)cc6,-1.0,0.73324025,-17.79,36.06
ZINC79189561,o5c2c(nc1n([nH]c(=O)c1c2c3c(OC)cc(OC)c(OC)c3)C4CCCCCC4)c6c5cc(O)cc6,-1.0,0.6636446,-24.36,36.06
ZINC09912588,S(=O)(=O)(c1ccccc1)CCCC(=O)Nc2oc(nn2)c3cc(OC)c(OC)cc3,65.63,0.94919646,-0.74,36.06
ZINC07305006,s3c(SCc1nc(nc(n1)N)Nc2c(cccc2)CC)nnc3NC4CC4,-1.0,1.1075758,-9.0,36.06
ZINC08189471,s3c(SCc1nc(nc(n1)N)Nc2c(cccc2)C)nnc3NC4CC4,-1.0,1.1070973,-8.86,36.06
ZINC07538666,Clc1ccc(cc1)C(NC(c2oc(nn2)c3ccc([N+](=O)O)cc3)C)C,-1.0,1.0067179,-2.54,36.06
ZINC08872892,O=[N+](O)c4ccc(Nc1nc(nc(n1)Nc2cc(c(cc2)C)C)NN=Cc3ccc(cc3)C)cc4,-1.0,0.7913894,-23.48,36.05
ZINC39591183,O(c4c(O)ccc(c2nc1nc([nH]c1c(c2)C(=O)O)c3ccc(OC)cc3)c4)C,-1.0,0.87957114,-9.86,36.05
ZINC09701946,o1c(nnc1Cc3cc2OCOc2cc3)NC(=O)CCC,65.73,1.011154,-14.84,36.05
ZINC72377880,O(c1ccc(cc1)CCC(=O)N4CC(c2nc(ncc2)Nc3ncccn3)CCC4)C,-1.0,0.97018605,-11.69,36.04
ZINC72378099,Fc1ccc(cc1)CCC(=O)N4CC(c2nc(ncc2)Nc3ncccn3)CCC4,-1.0,0.9701862,-13.51,36.04
ZINC39591169,O(c1c(OC)cccc1c3nc2nc([nH]c2c(c3)C(=O)O)c4ccc(OC)cc4)C,-1.0,1.0300326,-17.06,36.04
ZINC45948996,O=C(O)c3ncn(c1nc(nc(c1)COC)Nc2ccccc2)c3,76.1,0.9276683,-8.88,36.04
ZINC32842546,s4c(c2cc1OCOc1cc2)cc(NC(=O)c3nccnc3)c4C(=O)OCC,-1.0,1.2716116,-11.22,36.03
ZINC72377975,O=C(N3CC(c1nc(ncc1)Nc2ncccn2)CCC3)CC4CCCC4,76.33,0.94354475,-12.5,36.03
ZINC72377677,O=C(N3CC(c1nc(ncc1)Nc2ncccn2)CCC3)C4CCCCC4,76.33,0.94378954,-12.27,36.03
ZINC72377957,O=C(N3CC(c1nc(ncc1)Nc2ncccn2)CCC3)C4CCCC4,-1.0,0.94330037,-8.53,36.03
ZINC20616589,s1c(ncc1)NC(=O)c3c(oc2c(cc([N+](=O)O)cc2)c3)=Nc4ccc(OC)cc4,-1.0,0.9863828,-18.6,36.02
ZINC23432014,Fc1c(c(F)ccc1)CNc4n2ncnc2nc(c3ccc(OC)cc3)c4,-1.0,1.1357392,-14.56,36.02
ZINC23432014,Fc1c(c(F)ccc1)CNc4n2ncnc2nc(c3ccc(OC)cc3)c4,75.69,1.0933408,-18.89,36.02
ZINC06901626,O=C(c3cc2n1c(nnc1)c(nc2cc3)NCCC(C)C)c4ccccc4,-1.0,0.95103127,-22.07,36.02
ZINC08872803,Clc1ccc(cc1)C=NNc2nc(nc(n2)Nc3ccc([N+](=O)O)cc3)Nc4cc(c(cc4)C)C,-1.0,0.79170793,-25.45,36.01
ZINC13121944,FC(F)(F)c1nn3c(n1)NC(c2ccc(OCC#N)cc2)(C=C3c4ccc(OCC#N)cc4)C,-1.0,1.0373707,-22.62,36.01
ZINC02472248,Clc1c(cccc1)C4Nc2n(nc(n2)N)C(c3ccc(OCC)cc3)C4,66.22,0.9409633,-17.63,36.01
ZINC02472248,Clc1c(cccc1)C4Nc2n(nc(n2)N)C(c3ccc(OCC)cc3)C4,66.25,0.9395075,-15.32,36.01
ZINC72377520,Fc1ccc(cc1)C(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4,-1.0,0.87957543,-24.32,36.0
ZINC72377520,Fc1ccc(cc1)C(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4,-1.0,0.9881313,-21.17,36.0
ZINC09365193,o1c(nnc1c3cc2OCOc2cc3)Nc5cc4[nH]c(=O)[nH]c4cc5,55.88,0.9963375,-9.35,36.0
ZINC36701488,O(c4c(OC)cc(c2nc1nc([nH]c1c(c2)C(=O)O)c3ccccc3)cc4OC)C,-1.0,0.8800116,-13.36,35.99
ZINC21525647,o1c(ccc1)C(=O)Nc3nc(c2ccc(OC)cc2)cc(n3)c4ccc(OC)cc4,-1.0,0.97006816,-15.45,35.99
ZINC36680642,Fc1c(c(F)ccc1)C(=O)Nc2oc(nn2)c3cc(OCC)c(OCC)cc3,-1.0,0.9543185,-17.08,35.99
ZINC12590503,Fc3c(OC)ccc(c1nc(nnc1)NCC2CN(CCOC)CCC2)c3,-1.0,0.9838609,-11.62,35.99
ZINC04953463,O=[N+](O)c3ccc(Nc1nc(nc(n1)NCCC)N2CCOCC2)cc3,-1.0,1.2101063,-3.92,35.99
ZINC78790057,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NCC3(CC3)CC,75.39,1.163477,-20.06,35.99
ZINC37376031,O1c5c(OC1)ccc(c3nc(nc2nn(c(N)c23)C)NCC4OCCC4)c5,46.09,0.9487286,-13.25,35.98
ZINC37376031,O1c5c(OC1)ccc(c3nc(nc2nn(c(N)c23)C)NCC4OCCC4)c5,46.25,0.9610598,-12.32,35.98
ZINC08427600,Brc1ccc(cc1)C=NNc2nc(nc(n2)Nc3ccc([N+](=O)O)cc3)Nc4cc(c(cc4)C)C,-1.0,0.7916253,-14.79,35.97
ZINC07372790,s3c(SCc1nc(nc(n1)N)Nc2ccccc2)nnc3NC4CC4,-1.0,1.1032753,-7.64,35.97
ZINC05188707,o2c(=Nc1cc(ccc1)C)c(cc3c2ccc([N+](=O)O)c3)C(=O)NC(=O)C,-1.0,0.98601186,-6.36,35.97
ZINC29287494,o1nc(nc1COc2c(OC)cc(cc2)C#N)CNC(=O)c3ccccc3,56.01,1.154849,-10.72,35.97
ZINC36701496,O(c4c(O)c(c2nc1nc([nH]c1c(c2)C(=O)O)c3ccccc3)ccc4)C,-1.0,1.030031,-16.39,35.97
ZINC39869759,S2C(Nc1c(O)cccc1C)=NC(=O)C2=Cc3ccc(cc3)C(=O)O,-1.0,1.0988604,-5.92,35.97
ZINC78789806,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NC3CC(CCC3)C,65.89,1.125198,-3.38,35.97
ZINC72165699,Clc3c(O)ccc(c2c1c([nH]cc1)nc(NCCN(C)C)c2)c3,-1.0,0.9207885,-8.84,35.97
ZINC08872837,O=[N+](O)c4ccc(Nc1nc(nc(n1)Nc2cc(c(cc2)C)C)NN=Cc3ccc(N(C)C)cc3)cc4,-1.0,0.7917609,-27.73,35.96
ZINC41150282,Clc3c(F)ccc(Nc1nc(NCCCO)c2c(n1)cccc2)c3,-1.0,1.0238737,-16.39,35.96
ZINC14921143,O=[N+](O)c1c(O)ccc(c1)C=NNc2nc(nc(n2)Nc3ccc([N+](=O)O)cc3)Nc4ccc(OC)cc4,-1.0,0.81292284,-12.55,35.95
ZINC59484256,Brc1ccc(cc1)C=NNc2sc(c(n2)c3ccccc3)c4ccc([N+](=O)O)cc4,-1.0,0.9581955,-15.16,35.95
ZINC59484264,s1c(nc(c1c2ccc([N+](=O)O)cc2)c3ccccc3)NN=Cc4ccc(N(C)C)cc4,-1.0,0.9581677,-14.72,35.95
ZINC20601635,s1c(ncc1CNc2nncc(n2)c3ccc(OC)cc3)c4ccccc4,55.92,0.9468815,-17.71,35.95
ZINC36693805,S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)c2n(ncc2)C(C)C)cc3)C,-1.0,1.0469009,-8.17,35.95
ZINC20796770,O(c4ccc(n2nc(Nc1c(cc(cc1)C)C)c3c2CCCC3=O)cc4)C,-1.0,0.8918051,-16.43,35.95
ZINC20796770,O(c4ccc(n2nc(Nc1c(cc(cc1)C)C)c3c2CCCC3=O)cc4)C,-1.0,1.0448387,-15.29,35.95
ZINC78789599,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)N(CCCNC(=O)C)C,-1.0,1.1095101,-15.11,35.95
ZINC78790969,O(c3ccc(NC(=O)Nc1nn(cn1)Cc2ccc(cc2)C#N)cc3)C,75.79,1.0992441,-11.15,35.95
ZINC20513442,O(c3c(c1nc(nnc1)NCCCN2CCOCC2)ccc(OC)c3)C,56.06,1.0768273,-22.31,35.94
ZINC90060145,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)Cc3[nH]ccc3,66.09,1.0284424,-11.79,35.94
ZINC90060145,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)Cc3[nH]ccc3,75.8,1.036568,-11.23,35.94
ZINC09667266,O=[N+](O)c1cc(ccc1)C3n2nnnc2NC(=C3C(=O)Nc4c(OC)cccc4)C,-1.0,1.1512449,2.34,35.92
ZINC58871081,S(c1nc(nc(n1)Nc2ccc(OC)cc2)Nc3ccc(OC)cc3)c4nc(ccn4)C,-1.0,0.8130433,-23.5,35.91
ZINC12554423,O(c1c(OC)cc(cc1)C#N)Cc2nc(nc(n2)N)Nc3c(OC)cccc3,-1.0,1.1784816,-2.74,35.91
ZINC74121302,o1nc(nc1Cn2c3c(c(=O)cc2)cccc3)CNC(=O)c4ccccc4,65.79,1.0638025,-11.29,35.91
ZINC12576864,O(c3c(c1nc(nnc1)NCCC2OCCCC2)ccc(OC)c3)C,55.34,1.1701366,-9.41,35.91
ZINC09113803,FC(F)(F)C(Oc1nc(nc(n1)NCCCCN)Nc2ccc([N+](=O)O)cc2)C(F)(F)F,-1.0,0.9197284,-21.17,35.9
ZINC13283473,Clc3ccc(c1c(nc(nc1COc2ccc(cc2)C#N)N)N)cc3,-1.0,0.93261975,-22.99,35.9
ZINC12303933,O(c3c(OC)ccc(c1nc(nnc1)NC(Cc2cnccc2)C)c3)C,-1.0,1.0320616,-21.17,35.89
ZINC72167041,o3c(c2c1c([nH]cc1)nc(NCCN(C)C)c2)ccc3C(=O)NC,86.43,0.66110903,-11.45,35.89
ZINC15133383,Clc1c(ccc(Cl)c1)C=NNc2nc(nc(n2)Nc3ccccc3)Nc4ccc(OC)cc4,-1.0,0.8126709,-34.21,35.88
ZINC59484248,s1c(nc(c1c2ccc([N+](=O)O)cc2)c3ccccc3)NN=Cc4ccccc4,-1.0,0.9581679,-11.31,35.88
ZINC41019937,O=[N+](O)c1cc(ccc1)C3n2nnnc2NC(=C3C(=O)Nc4c(c(ccc4)C)C)C,-1.0,1.1511157,1.62,35.87
ZINC08723663,s3c(SCc1nc(nc(n1)N)Nc2ccc(cc2)C)nnc3NC4CC4,-1.0,1.1031002,-8.27,35.86
ZINC92173339,Fc3c(OC1CCC1)ccc(NCc2c([nH]nc2)C(=O)OCC)c3,-1.0,0.9901461,-20.03,35.86
ZINC73708633,O(c2nc(nc(c1ccc(OC)cc1)c2)NCC3CC3)CC(=O)O,-1.0,0.9578078,-9.63,35.86
ZINC09644539,s4c(c3nnc(SCc1nc(nc(n1)N)Nc2c(cccc2)CC)n3N)ccc4,-1.0,1.08972,-3.59,35.85
ZINC02915273,O(c1c(OC)c(ccc1OC)C4n2ncnc2NC(c3ccc(cc3)CC)C4)C,-1.0,0.94061875,-23.28,35.85
ZINC15866479,Fc1ccc(cc1)C4Nc2n(nnn2)C(c3cc(OC)c(OC)c(OC)c3)C4,-1.0,0.93616796,-1.4,35.85
ZINC02919604,O(c1ccc(cc1)C4n2nnnc2NC(c3cc(c(cc3)C)C)C4)CC,66.21,0.93617433,-25.27,35.85
ZINC02919778,O=[N+](O)c1cc(ccc1)C4n2ncnc2NC(c3cc(c(cc3)C)C)C4,56.49,0.95765936,-1.13,35.85
ZINC13655539,o1c(nnc1c2cc(OC)c(OC)cc2)NC(=O)c3n(ncc3)C,-1.0,0.96335524,-8.5,35.85
ZINC72337008,o1nc(cc1c2c(nc(nc2)NCCCN(C)C)c4cnc(N3CCOCC3)cc4)C,-1.0,1.1202635,-16.57,35.84
ZINC72440413,Clc4ccc(Nc1[nH]c(=O)c2c(n1)nccc2c3ccc([N+](=O)O)cc3)cc4,-1.0,0.79016584,-8.13,35.84
ZINC04922744,Fc1ccc(cc1)CNc2[n+](O)n(nc2[N+](=O)O)c3ccc(OC)cc3,66.32,0.92438823,-17.55,35.84
ZINC02380654,S(C4NN3C(c1ccc(OC)cc1)C5C(Oc2c(cc(cc2)C)C=5N=C3N=4)c6cc(F)ccc6)C,-1.0,1.1964871,-30.33,35.83
ZINC95411991,o1nc(nc1COc2c(n(nc2C)C)C)CNC(=O)c3ccccc3,65.61,1.0039804,-10.71,35.83
ZINC32837318,s4c(c2cc1OCCOc1cc2)cc(NC(=O)c3ncc(nc3)C)c4C(=O)OCC,-1.0,1.1867299,-15.64,35.82
ZINC57814494,O=[N+](O)c3cc(c1nn(c(=O)cc1)CC(=O)NC2C(C(CCC2)C)C)ccc3,-1.0,0.9809004,-19.38,35.82
ZINC78790532,O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)NC(CCC(C)(C)C)C,-1.0,0.98410094,-14.17,35.82
ZINC65147817,O=C(N3CC(c1nc(ncc1)Nc2ccccc2)CCC3)CC(C)C,66.08,0.93146205,-14.54,35.82
ZINC11761147,O(c3ccc(c1nc(nnc1)NCCCN2C(=O)CCC2)cc3)C,-1.0,1.0883104,-4.86,35.82
ZINC14921259,Fc1ccc(cc1)C=NNc2nc(nc(n2)Nc3ccccc3)Nc4ccc([N+](=O)O)cc4,-1.0,0.7907763,-22.42,35.81
ZINC02472248,Clc1c(cccc1)C4Nc2n(nc(n2)N)C(c3ccc(OCC)cc3)C4,66.29,0.9371688,-18.5,35.81
ZINC39591174,O(c4c(c2nc1nc([nH]c1c(c2)C(=O)O)c3ccc(OC)cc3)ccc(OC)c4)C,-1.0,0.87747455,-15.33,35.8
ZINC33266232,O=c1n(c2nc(nc(c2[nH]1)C(=O)N)c3cc(O)c(OC)cc3)CC4OCCC4,-1.0,1.0668429,-1.4,35.8
ZINC15402203,o1c(nnc1C(N2CC(C(=O)OCC)CCC2)C)c3ccc([N+](=O)O)cc3,-1.0,1.0709132,-8.82,35.8
ZINC14134825,Clc1[nH]c(=O)nc(c1)C(=O)Nc2cc(OC)c(OC)cc2,65.76,1.16781,0.69,35.8
ZINC45947851,O=C(O)c3ncn(c1nc(nc(c1C)C)Nc2ccccc2)c3,55.96,1.0591214,-10.49,35.8
ZINC09390670,Brc1ccc(cc1)C(=O)Nc2sc(c(c2C#N)C)Cc4cc3OCOc3cc4,65.62,1.0952764,-29.9,35.79
ZINC04087314,Clc1ccc(cc1)C(=O)Nc2sc(c(c2C#N)C)Cc4cc3OCOc3cc4,65.62,1.0954118,-29.13,35.79
ZINC06441409,o1c(nnc1c2c(OC)cc(OC)cc2)NC(=O)C=Cc3ccc([N+](=O)O)cc3,55.14,1.0843923,-24.18,35.79
ZINC73691051,Fc1c(OC)ccc(c1)COc2nc(nc(c2)C)Nc3cc(c(F)cc3)C,-1.0,1.072423,-20.01,35.79
ZINC01562387,O(C(C)C)CCCNc2nc1n(ncc1c(n2)NCCCOC(C)C)C,-1.0,1.0155593,-24.03,35.79
ZINC39869786,S2C(Nc1c(O)cccc1C)=NC(=O)C2=Cc3ccc([N+](=O)O)cc3,-1.0,1.0990473,-9.55,35.79
ZINC14921146,O=[N+](O)c5ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)NN=Cc3c[nH]c4c3cccc4)cc5,-1.0,0.946883,-21.8,35.78
ZINC14921146,O=[N+](O)c5ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)NN=Cc3c[nH]c4c3cccc4)cc5,-1.0,0.9218591,-21.27,35.78
ZINC09683015,S(=O)(=O)(NC)c1ccc(cc1)C4(Nc2n(ncn2)C(c3ccc(S(=O)(=O)NC)cc3)=C4)C,-1.0,1.1141118,-7.02,35.77
ZINC72377904,Clc1ccc(cc1)CC(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4,-1.0,1.1106176,-14.28,35.77
ZINC72378023,s1c(nc(c1)CC(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4)C,-1.0,1.1106176,-7.97,35.77
ZINC72378023,s1c(nc(c1)CC(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4)C,-1.0,1.1106178,-7.3,35.77
ZINC72377935,Fc1ccc(cc1)CC(=O)N4CC(c2nc(ncc2)Nc3ncc(cc3)C)CCC4,-1.0,1.1106176,-12.49,35.77
ZINC44159324,o1c(nnc1c3cc2OCCOc2cc3)NC(=O)c4c[nH]c5c4cccc5,-1.0,1.09979,-12.49,35.77
ZINC13698944,o1c(nnc1c3cc2OCCOc2cc3)NC(=O)c4n(ncc4)CC,-1.0,0.96936464,-4.17,35.77
ZINC54615748,O(c1ccc(cc1)C3n2nnnc2NC(=C3C(=O)Nc4cc(ccc4)C)C)CC(=O)N5CCOCC5,-1.0,1.0452884,0.07,35.76
ZINC09329261,o4nc(n1nnc(c1c2ccc([N+](=O)O)cc2)C(=O)NN=C(CCc3ccccc3)C)c(n4)N,-1.0,1.289194,1.69,35.76
ZINC10700618,o1c(nnc1c2cc(OCC)c(OCC)c(OCC)c2)NC(=O)Cc3c(ccc(c3)C)C,-1.0,1.0385163,-15.0,35.76
ZINC03186746,S(=O)(=O)(c4nc3c(=O)c(c1n(c(=O)c2c([nH]1)ccc(c2)C)c3cn4)C#N)C,-1.0,0.83294016,-20.51,35.76
ZINC09122609,o1c(nnc1c2cc(OC)c(OC)cc2)NC(=O)c3n(nc(c3)C)C,-1.0,0.96328926,-3.89,35.76
ZINC72426598,O(c2c(cc(c1nc(ncc1)NCC(O)CC)cc2)C(=O)O)CC,75.58,1.0410602,-14.11,35.76
ZINC36693825,S(=O)(=O)(c4ccc(c1oc(nn1)NC(=O)Cc3cc2OCOc2cc3)cc4)CC,85.83,0.9898697,-10.41,35.75
ZINC25495973,S(c2nn(c1nc(nc(n1)NC)NCCCC)cn2)CC(=O)N,-1.0,1.1050746,0.82,35.75
ZINC65148149,O=C(N3CC(c1nc(ncc1)Nc2c(cccc2)C)CCC3)CC(C)C,-1.0,0.93419045,-14.26,35.74
ZINC38770864,s1nnc(c1C(=O)Nc2oc(nn2)c3cc(OCC)c(OCC)c(OCC)c3)C,-1.0,0.9601642,-3.6,35.73
ZINC06901722,O=C(c3cc2n1c(nnc1C)c(nc2cc3)NCCC4=CCCCC4)c5ccccc5,-1.0,0.9914507,-15.45,35.73
ZINC59669779,O=[N+](O)c1cc(ccc1)C3n2ncnc2NC(C3C(=O)Nc4c(cc(cc4)C)C)C,-1.0,1.1474648,-3.98,35.73
ZINC78790530,S(C3CC(NC(=O)Nc1nn(cn1)Cc2ccc(cc2)C#N)CCC3)C,65.89,1.1253077,-6.52,35.73
ZINC72418129,O(c3c(cc(c1nc(ncc1)NCc2n[nH]c(c2)C)cc3)C(=O)O)CC,75.63,0.94618815,-10.06,35.73
ZINC15133378,O1c2c(OC1)ccc(c2)C=NNc3nc(nc(n3)Nc4ccccc4)Nc5ccc(OC)cc5,-1.0,0.81282204,-17.9,35.72
ZINC09738893,Fc4c(n1c(=O)[nH]c2c1nc(nc2C(=O)N)c3cc(OC)c(OC)c(OC)c3)cccc4,56.87,0.6371426,-21.81,35.72
ZINC20803860,FC(F)Oc1ccc(cc1)C3n2ncnc2NC(C3C(=O)Nc4c(cccc4)C)C,-1.0,1.0641125,-13.53,35.72
ZINC20796806,Clc4c(c(Nc1nn(c2c1C(=O)CCC2)c3ccc(OC)cc3)ccc4)C,-1.0,0.893573,-18.11,35.72
ZINC04758057,O[n+]1n(nc([N+](=O)O)c1Nc2c(OCC)cccc2)c3ccc(OC)cc3,-1.0,0.803731,-24.37,35.72
