id,smiles
70556,Brc1cc(NC(=S)NCCN(C)C)cc(C(F)(F)F)c1
70557,FC(F)(F)c1cc(NC(=O)C(=O)NCC(=O)NCc2ccccc2)cc(C)c1
70558,S=C(NCc1cc(O)ccc1)Nc1cc(C(F)(F)F)ccc1
70559,S=C(NCc1cc(C(F)(F)F)ccc1)NCc1ccccc1
70560,Clc1c(F)ccc(NC(=S)NCc2cc(C(F)(F)F)ccc2)c1
70561,S=C(NCc1cc(C(F)(F)F)ccc1)NCc1ccc(C(O)(C)C)cc1
70562,S=C(NCc1cc(C(F)(F)F)ccc1)Nc1ccc(NC(=O)CC(F)(F)F)cc1
70563,S=C(NCC(F)(F)F)Nc1cc(C(F)(F)F)cc(C)c1
70564,S=C(NCc1nocc1)Nc1cc(C(F)(F)F)cc(C)c1
70565,S=C(NCC)Nc1cc(C(F)(F)F)cc(C)c1
70566,S=C(NCCC)Nc1cc(C(F)(F)F)cc(C)c1
70567,S=C(NCc1sccc1)Nc1cc(C(F)(F)F)cc(C)c1
70568,S(=O)(=O)(Cc1c(CNC(=S)Nc2ccccc2)cccc1)C
70569,S=C(NCc1cc(OC)c(OCC)cc1)Nc1cc(C(F)(F)F)ccc1
70570,S=C(NCc1cc(F)c(OC)cc1)Nc1cc(C(F)(F)F)ccc1
70571,S=C(NCc1ccccc1)Nc1cc(C(F)(F)F)c(C)cc1
70572,S=C(NCc1ccccc1)Nc1cc(Cc2ccccc2)c(OC)cc1
70573,S(=O)(=O)(Nc1cc(C(F)(F)F)ccc1)c1c(F)ccc(NC(=S)NCc2ccccc2)c1
70574,S=C(NCc1cc(C(F)(F)F)ccc1)Nc1ccc(C(=O)OC)cc1
70575,S(=O)(=O)(Cc1cc(NC(=S)NCc2cc(C(F)(F)F)ccc2)ccc1)C
70576,S=C(NCc1ccncc1)Nc1c2c(ccc1)cccc2
70577,S=C(NCc1cnccc1)Nc1cc(C)ccc1
70578,S=C(NCc1cnccc1)Nc1cc(C(F)(F)F)ccc1
70579,S=C(NCc1ccncc1)Nc1cc(C(F)(F)F)ccc1
70580,O=C(NCc1cnccc1)Nc1ccccc1
70581,Clc1cc(Cl)cc(NC(=S)NCc2ccccc2)c1
70582,FC(F)(F)c1c(NNC(=O)c2ccc(C#C)cc2)ccc(C#N)c1
70583,FC(F)(F)C1=CC=C(NNC(=O)C2=CC=C(C=C2)C(F)(F)F)C=C1
70584,FC(F)(F)C1=CC=C(NNC(=O)C2=CC=C(C=C2)C#N)C=C1
70585,FC1=C(NNC(=O)C2=CC=C(C=C2)C(F)(F)F)C=CC=C1
70586,FC(F)(F)C1=CC=C(C=C1)C(=O)NNC1=CC=C(C=C1)C#N
70587,O=C(NNC1=CC=C(C=C1)C#N)C1=CC=C(C=C1)C#N
70588,FC(F)(F)c1c(NNC(=O)c2ccc(OC(F)F)cc2)ccc(C#N)c1
70589,FC(F)(F)C1=C(NNC(=O)C2=CC=C(I)C=C2)C=CC(=C1)C#N
70590,FC(F)(F)c1c(NNC(=O)c2ccc(C=C)cc2)ccc(C#N)c1
70591,FC1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70592,CC(=O)C1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70593,FC(F)(F)C1=C(NNC(=O)C2=CC=C(C=C2)C#N)C=CC(=C1)C#N
70594,CC(C)(C#N)C1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70595,CC(C)C1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70596,FC(F)(F)c1c(NNC(=O)c2cc(C(F)(F)F)ccc2)ccc(C#N)c1
70597,FC(F)(F)OC1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70598,FC(F)(F)c1c(NNC(=O)c2ccc(C(F)F)cc2)ccc(C#N)c1
70599,FC(F)(F)C1=C(NNC(=O)C2=CC=C(Cl)C=C2)C=CC(=C1)C#N
70600,CC1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70601,NC(=O)C1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70602,FC(F)(F)C1=C(NNC(=O)C2=CC=C(Br)C=C2)C=CC(=C1)C#N
70603,FC(F)(F)c1c(NNC(=O)c2ccccc2)ccc(C#N)c1
70604,CC(C)(C)C1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70605,CN(C)C1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70606,CC(F)(F)C1=CC=C(C=C1)C(=O)NNC1=C(C=CC=C1)C(F)(F)F
70607,CC(F)(F)C1=CC=C(C=C1)C(=O)NNC1=CC=C(C=C1)C#N
70608,CC(F)(F)C1=CC=C(C=C1)C(=O)NNC1=C(C=C(C=C1)C#N)C(F)(F)F
70609,FC1=CC=C(C=C1)C(=O)NNC1=C(C=CC=C1)C(F)(F)F
70610,CC(C)(C)C1=CC=C(C=C1)C(=O)NNC1=C(C=CC=C1)C(F)(F)F
70611,FC(F)(F)C1=CC=C(C=C1)C(=O)NNC1=C(C=CC=C1)C(F)(F)F
70612,FC(F)(F)c1cc(NC(=O)NCc2ccccc2)cc(C(F)(F)F)c1
70613,Clc1cc(C(=O)NNc2c(C(F)(F)F)cc(C#N)cc2)ccc1
70614,Clc1c(Cl)ccc(C(=O)NNc2c(C(F)(F)F)cc(C#N)cc2)c1
70615,FC(F)(F)c1c(NNC(=O)c2cc(F)ccc2)ccc(C#N)c1
70616,FC(F)(F)c1c(NNC(=O)c2cc(F)c(F)cc2)ccc(C#N)c1
70617,Clc1c(C)cc(C(=O)NNc2c(C(F)(F)F)cc(C#N)cc2)cc1
70618,FC(F)(F)c1c(NNC(=O)c2ccc(OC(C)C)cc2)ccc(C#N)c1
70619,Clc1c(C#N)ccc(C(=O)NNc2c(C(F)(F)F)cc(C#N)cc2)c1
70620,FC(F)(F)c1c(NNC(=O)c2cc3[nH]c(O)nc3cc2)ccc(C#N)c1
