SMILES,NAME,FILTER,MW,LogP,HBD,HBA,TPSA,Rot
Clc1ccc(cc1)[C@@H]4Nc2n(nnn2)[C@H](c3cc(OC)c(OC)cc3)C4,ZINC15866431,OK,371.8280000000002,3.490000000000002,1,7,74.09,4.0
O(c1nc(nc(n1)NCC=C)Nc2ccc(OC)cc2)CC,ZINC04619750,OK,301.3500000000001,2.620400000000001,2,7,81.19000000000001,8.0
Brc1cc(ccc1)[C@@H]4Nc2n(ncn2)[C@H](c3cc(OC)c(OC)cc3)C4,ZINC02914417,Filter9_metal > 0,415.2910000000003,4.204100000000002,1,6,61.2,4.0
Fc3c(OC)ccc(c1nc(nnc1)NCc2c(OC)cccc2)c3,ZINC12712741,OK,340.35800000000006,3.307000000000002,1,6,69.16000000000001,6.0
S(=O)(=O)(N3[C@@H](C(=O)Nc1oc(nn1)c2cc(OCC)c(OCC)c(OCC)c2)CCCC3)C,ZINC13792616,OK,482.5590000000005,2.6853000000000007,1,9,133.09,10.0
o1c(nnc1c2cc(OC)c(OC)c(OC)c2)NC(=O)c3n(nc(c3)C)C,ZINC09122410,OK,373.36900000000014,2.0566199999999997,1,9,113.53000000000002,6.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2c(cc(cc2)C)C)cc3)C(C)C,ZINC09814278,OK,413.49900000000014,3.7167400000000024,1,6,102.16,6.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2c(cc(cc2)C)C)cc3)C(C)C,ZINC09814278,OK,413.49900000000014,3.7167400000000024,1,6,102.16,6.0
Brc1ccc(cc1)[C@@H]5Nc2n(nc(n2)N)[C@H](c4ccc(OCc3ccccc3)cc4)C5,ZINC03642489,Filter9_metal > 0,476.37800000000027,5.348100000000003,2,6,77.99000000000001,5.0
Clc1ccc(cc1)[C@@H]5Nc2n(nc(n2)N)[C@H](c4ccc(OCc3ccccc3)cc4)C5,ZINC01114989,OK,431.9270000000002,5.2390000000000025,2,6,77.99000000000001,5.0
o1c(nc2c1cccc2)c5ccc(Nc3nc(OC)nc(n3)Nc4ccccc4)cc5,ZINC03651783,OK,410.437,5.175600000000003,2,8,97.99000000000001,6.0
o1c(nc2c1cccc2)c5ccc(Nc3nc(OC)nc(n3)Nc4ccccc4)cc5,ZINC03651783,OK,410.437,5.175600000000003,2,8,97.99000000000001,6.0
s1c(nc(c1c2ccc(N(=O)O)cc2)c3ccccc3)N\N=C\c4oc(cc4)C,ZINC06866887,INVALID,-999.0,-999.0,-999,-999,-999.0,
Clc1ccc(cc1)[C@@H]4Nc2n(nnn2)[C@H](c3cc(OC)c(OCC)cc3)C4,ZINC02915501,OK,385.85500000000025,3.8801000000000023,1,7,74.09,5.0
O(c1c(OC)cc(cc1)[C@H]4n2nnnc2N[C@@H](c3ccc(cc3)CC)C4)CC,ZINC02915471,OK,379.4640000000002,3.789100000000003,1,7,74.09,6.0
O(c1c(OC)ccc(c1)[C@H]4n2nnnc2N[C@@H](c3ccc(cc3)C)C4)C,ZINC15866443,OK,351.41000000000014,3.1450200000000015,1,7,74.09,4.0
Clc1ccc(cc1)[C@@H]5Nc2n(nc(n2)N)[C@H](c4ccc(OCc3ccccc3)cc4)C5,ZINC01114989,OK,431.9270000000002,5.2390000000000025,2,6,77.99000000000001,5.0
O=N(O)c1c(nc(nc1)NCCCOCC)NCCCOCC,ZINC05000444,INVALID,-999.0,-999.0,-999,-999,-999.0,
On1n(nc(N(=O)O)c1NCc2ccc(cc2)C)c3ccc(OC)cc3,ZINC05005452,INVALID,-999.0,-999.0,-999,-999,-999.0,
o1c(nnc1[C@@H](N2C[C@@H]([C@H](O)C)CCC2)C)c3ccc(N(=O)O)cc3,ZINC89932846,INVALID,-999.0,-999.0,-999,-999,-999.0,
o1c(c(cc1)C(=O)Nc2n[nH]c(n2)c3cc(OC)c(OC)cc3)C,ZINC72283246,OK,328.3280000000001,2.642620000000001,2,6,102.27000000000001,5.0
Brc1cc(ccc1)[C@@H]4Nc2n(nnn2)[C@H](c3cc(OC)c(OC)cc3)C4,ZINC02914358,Filter9_metal > 0,416.2790000000003,3.5991000000000017,1,7,74.09,4.0
s3c(SCc1nc(nc(n1)N)Nc2ccc(F)cc2)nnc3NC4CC4,ZINC08133151,OK,390.4730000000002,3.0546000000000006,3,10,114.53,7.0
s1c(nc(c1C(=O)OCc2nc(nc(n2)N)Nc3ccccc3)C)C,ZINC05702505,OK,356.41100000000006,2.627740000000001,2,9,115.91,5.0
s1nnc(c1C(=O)Nc2oc(nn2)c4cc3OCOc3cc4)C,ZINC36652499,OK,331.3130000000001,1.8775199999999999,1,9,112.26000000000002,3.0
O=N(O)c4ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)N\N=C(\c3ccc(N(=O)O)cc3)/C)cc4,ZINC08872703,INVALID,-999.0,-999.0,-999,-999,-999.0,
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)c2c(oc(c2)C)C)cc3)C,ZINC36694074,OK,361.3790000000001,2.602240000000001,1,7,115.3,4.0
ClC(F)(F)Oc2ccc(Nc1nc(OCC(F)(F)F)nc(n1)N[C@@H](CC)C)cc2,ZINC00719077,OK,441.7880000000001,4.934600000000002,2,7,81.19,9.0
O(c4ccc(c1nc(nnc1)NC[C@H](N2CCCCC2)c3ccccc3)cc4)C,ZINC12303407,OK,389.5030000000001,4.186300000000004,1,6,63.17000000000001,7.0
O(c3ccc(c1nc(nnc1)NCCCN2[C@H](CO)CCCC2)cc3)C,ZINC12468349,OK,357.4580000000002,2.1959999999999997,2,7,83.4,8.0
O=N(O)c1c(nc(nc1)NCCCOCC)NCCCOCC,ZINC05000444,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c1ccc(cc1)[C@H]4n2ncnc2N[C@@H](c3ccccc3)C4)Cc5ccc(cc5)C(=O)OC,ZINC13097409,OK,440.50300000000027,4.7900000000000045,1,7,78.27,6.0
O(c1ccc(cc1)[C@H]4n2ncnc2N[C@@H](c3ccccc3)C4)Cc5ccc(cc5)C(=O)OC,ZINC13097409,OK,440.50300000000027,4.7900000000000045,1,7,78.27,6.0
O(c1ccc(cc1)[C@H]4n2ncnc2N[C@@H](c3ccccc3)C4)Cc5ccc(cc5)C(=O)OC,ZINC13097409,OK,440.50300000000027,4.7900000000000045,1,7,78.27,6.0
O(c3cc(OC)cc(c1nc(nc(n1)N)Nc2ccc(cc2)C)c3)C,ZINC32541109,OK,337.3830000000001,3.1900200000000014,2,7,95.18,5.0
O1c3c(OCC1)ccc(c2nc(nc(c2)C)NCCC)c3,ZINC94728568,OK,285.34700000000004,3.0451200000000016,1,5,56.27,4.0
Clc1ccc(cc1)C3Nc2n(nnn2)[C@@H](C=3C#N)c4ccc(cc4)C(=O)OC,ZINC02626403,OK,392.80600000000015,3.0628800000000007,1,8,105.72000000000001,3.0
O=N(O)c3ccc(OCc1nc(nc(n1)N)Nc2c(cccc2)CC)cc3,ZINC03618552,INVALID,-999.0,-999.0,-999,-999,-999.0,
O(c3ccc(n1nnnc1CNC(=O)C2CCCCC2)cc3)C,ZINC09570352,OK,315.3770000000001,1.8673999999999995,1,6,81.93,5.0
Clc3c(c(NC1S\C(\C(=O)N=1)=C/c2ccc(cc2)C(=O)O)ccc3)C,ZINC02899899,OK,372.8330000000001,4.429020000000002,2,4,78.76,3.0
Clc3c(c(NC1S\C(\C(=O)N=1)=C/c2ccc(cc2)C(=O)O)ccc3)C,ZINC02899899,OK,372.8330000000001,4.429020000000002,2,4,78.76,3.0
S(c1n(nnn1)C)Cc2nc(nc(n2)N)Nc3ccc(OC)cc3,ZINC09361324,OK,345.3920000000001,1.0217999999999996,2,11,129.54999999999998,6.0
s1c(ccc1)[C@@H]4Nc2n(nnn2)[C@H](c3c(OC)cc(OC)cc3)C4,ZINC00222716,OK,343.4120000000001,2.8981000000000012,1,8,74.09,4.0
On1n(nc(N(=O)O)c1Nc2ccc(OC)cc2)c3ccc(OC)cc3,ZINC32646403,INVALID,-999.0,-999.0,-999,-999,-999.0,
S/2C(Nc1c(ccc(c1)C)C)=NC(=O)/C/2=C/c3ccc(cc3)C(=O)O,ZINC08410895,OK,352.4150000000001,4.084040000000003,2,4,78.76,3.0
o1c(nnc1c3cc2OCOc2cc3)Nc4ccc(OC)cc4,ZINC01573468,OK,311.297,3.217500000000001,1,7,78.64000000000001,4.0
Fc1ccc(cc1)C6Nc2n(ncn2)[C@@H](c3c(nn(c3)c4ccccc4)c5cc(OC)c(OC)cc5)C=6,ZINC13097509,OK,494.53000000000026,5.343100000000004,1,8,79.02000000000001,6.0
S([C@H](c1nc(nc(n1)N)Nc2ccccc2)C)[C@H](C(=O)Nc3c(cccc3C)C)C,ZINC71814136,OK,422.5580000000002,4.635640000000004,3,7,105.82,7.0
s1c3n(nc1c2cc(c(N(=O)O)cc2)C)c(nn3)CN4CCCCCC4,ZINC71260593,INVALID,-999.0,-999.0,-999,-999,-999.0,
s1c3n(nc1c2cc(c(N(=O)O)cc2)C)c(nn3)CN4CCCCCC4,ZINC71260593,INVALID,-999.0,-999.0,-999,-999,-999.0,
s2c(c1nc(ncc1F)NCC)ccc2C#N,ZINC94728742,OK,248.286,2.6476800000000003,1,5,61.6,3.0
O=C(c3cc2n1c(nnc1)c(nc2cc3)NC[C@@H]4N(CCC4)CC)c5ccccc5,ZINC06901587,OK,400.4860000000003,3.404700000000002,1,7,75.42,6.0
O(c2ccc(c1nc(ncc1)NCCC)cc2)CCC,ZINC94729065,OK,271.36400000000003,3.7543000000000024,1,4,47.040000000000006,7.0
S(=O)(=O)(c2nc(oc2NCc1ccccc1)c3ccc(OC)cc3)c4ccccc4,ZINC00635365,OK,420.4900000000001,4.795100000000003,1,6,81.43,7.0
S(=O)(=O)(c4nc3c(=O)c(c1n(c(=O)c2c([nH]1)cccc2)c3cn4)C#N)C,ZINC03187087,OK,367.34600000000006,0.3593799999999996,1,8,138.04999999999998,1.0
S(=O)(=O)([C@@H]3[C@@H](N(Cc1oc(cn1)c2ccc(OC)cc2)C)CCC3)C,ZINC81529153,OK,364.4670000000002,2.747700000000001,0,6,72.64,6.0
o1c(=O)cc(c4c1cc(OCc2nc(nc(n2)N)Nc3c(cccc3)CC)cc4)C,ZINC15281032,Filter14_thio_oxopyrylium_salt > 0,403.4420000000001,3.7536200000000024,2,8,116.16,6.0
o1c(=O)ccc4c1cc(OCc2nc(nc(n2)N)Nc3c(cccc3)CC)cc4,ZINC23657153,Filter14_thio_oxopyrylium_salt > 0,389.4150000000001,3.4452000000000025,2,8,116.16,6.0
s4cc(c1c(nc(nc1)NC2CCN(C(C)C)CC2)c3c(OC)nc(OC)nc3)cc4,ZINC12220204,OK,440.57300000000026,3.964000000000003,1,9,85.29,7.0
s3cc(c1c(nc(nc1)NCCCN(C)C)c2c(OC)nc(OC)nc2)cc3,ZINC12252680,OK,400.50800000000015,3.0429000000000013,1,9,85.29,9.0
O(c1nc(nc(c1)C)Nc2cc(c(cc2)C)C)Cc4cc3OCOc3cc4,ZINC73691185,OK,363.4170000000001,4.453160000000003,1,6,65.50000000000001,5.0
s3cc(c1c(nc(nc1)NCC=C)c2c(OC)nc(OC)nc2)cc3,ZINC12327591,OK,355.42300000000006,3.2772000000000023,1,8,82.05000000000001,7.0
O=c1[nH]c4c(cc1CN([C@H](c2n(nnn2)Cc3ccc(OC)cc3)C(C)C)CCCO)ccc(c4)C,ZINC13498574,OK,490.60800000000035,3.4616200000000017,2,8,109.16000000000001,11.0
Fc1ccc(cc1)C(=O)n2nc(nc2NCc3occc3)c4ccc(OC)cc4,ZINC04828692,OK,392.3900000000001,3.9864000000000024,1,7,82.18,6.0
O(c4ccc(n2nc(Nc1c(cc(cc1)C)C)c3c2C[C@H](CC3=O)C)cc4)C,ZINC20796863,OK,375.4720000000002,5.006340000000004,1,5,56.15,4.0
O(c4ccc(n2nc(Nc1c(cc(cc1)C)C)c3c2C[C@H](CC3=O)C)cc4)C,ZINC20796863,OK,375.4720000000002,5.006340000000004,1,5,56.15,4.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)N[C@@H]([C@@H]3OCCC3)C,ZINC78790702,OK,340.3870000000002,1.8870799999999994,2,6,104.86,5.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)N[C@@H](COC)C,ZINC78789893,OK,314.34900000000016,1.3544799999999997,2,6,104.86,6.0
Clc1n(c2c(=O)n(c(=O)n(c2n1)C)C)Cc3nc(nc(n3)N)Nc4c(cccc4)C,ZINC10720399,Filter82_pyridinium > 0,427.8560000000001,0.9546199999999991,2,11,138.54,4.0
Clc1n(c2c(=O)n(c(=O)n(c2n1)C)C)Cc3nc(nc(n3)N)Nc4c(cccc4)C,ZINC10720399,Filter82_pyridinium > 0,427.8560000000001,0.9546199999999991,2,11,138.54,4.0
O(c4ccc(n2nc(Nc1c(c(ccc1)C)C)c3c2C[C@H](CC3=O)C)cc4)C,ZINC20796966,OK,375.4720000000002,5.006340000000004,1,5,56.15,4.0
O(c4ccc(n2nc(Nc1c(c(ccc1)C)C)c3c2C[C@H](CC3=O)C)cc4)C,ZINC20796966,OK,375.4720000000002,5.006340000000004,1,5,56.15,4.0
O(c4ccc(n2nc(Nc1c(c(ccc1)C)C)c3c2C[C@H](CC3=O)C)cc4)C,ZINC20796966,OK,375.4720000000002,5.006340000000004,1,5,56.15,4.0
S(Cc1nc(nc(n1)N)Nc2ccc(F)cc2)C[C@H](O)c3ccccc3,ZINC89826406,OK,371.4410000000001,3.303300000000002,3,7,96.95,7.0
S(Cc1nc(nc(n1)N)Nc2ccc(F)cc2)C[C@H](O)c3ccccc3,ZINC89826406,OK,371.4410000000001,3.303300000000002,3,7,96.95,7.0
Fc4cc(Nc1nc(ccn1)[C@@H]3CN(C(=O)C2CCCC2)CCC3)ccc4,ZINC65148375,OK,368.45600000000024,4.255500000000003,1,4,58.120000000000005,4.0
Fc3cc(Nc1nc(ccn1)[C@@H]2CN(C(=O)CC)CCC2)ccc3,ZINC65148431,OK,328.39100000000013,3.4753000000000025,1,4,58.120000000000005,4.0
o2c(=N/c1ccc(OC)cc1)c(cc3c2ccc(N(=O)O)c3)C(=O)Nc4cc(OC)ccc4,ZINC23505122,INVALID,-999.0,-999.0,-999,-999,-999.0,
S/2C(Nc1c(cccc1)CC)=NC(=O)/C/2=C/c3ccc(cc3)C(=O)O,ZINC05372905,OK,352.415,4.029600000000003,2,4,78.76,4.0
s4c(SCc1nc(nc(n1)N)Nc2cc3c(cc2)cccc3)nnc4C,ZINC17180945,OK,381.4900000000001,3.8028200000000005,2,9,102.5,5.0
S=c1[nH]c(=O)c3c([nH]1)nc2n(nc(c2c3c4ccc(NC(=O)C)cc4)C)c5ccccc5,ZINC13681107,OK,442.50400000000013,4.253410000000002,3,6,108.46000000000001,3.0
O(c3ccc(c1nc(nnc1)NCCN2[C@@H](CO)CCCC2)cc3)C,ZINC12456270,OK,343.4310000000002,1.8058999999999998,2,7,83.4,7.0
O=N(O)c1nn(cn1)Cc2nc(nc(n2)N)Nc3c(cccc3)C,ZINC53835118,INVALID,-999.0,-999.0,-999,-999,-999.0,
Fc3c(c2c1c([nH]cc1)nc(NCCN(C)C)c2)ccc(O)c3,ZINC72158941,OK,314.364,3.0481000000000007,3,4,64.18,5.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2c(ccc(c2)C)C)cc3)CC,ZINC36694004,OK,399.47200000000015,3.328240000000002,1,6,102.16,6.0
O(c1c(OC)ccc(c1)[C@H]4n2nc(nc2N[C@@H](c3ccccc3)C4)N)C,ZINC02371436,OK,351.41000000000014,3.0238000000000005,2,7,87.22,4.0
O=N(O)c3ccc(Nc1[nH]c(=O)nc(n1)Nc2cc(c(cc2)C)C)cc3,ZINC05012853,INVALID,-999.0,-999.0,-999,-999,-999.0,
S(c2nn(c1nc(OC)nc(n1)NCC)cn2)CC(=O)N,ZINC15670802,OK,310.34300000000013,-0.5298999999999996,2,10,133.73000000000002,7.0
O(c1ccc(cc1)[C@@H]4Nc2n(nnn2)[C@H](c3cc(OC)c(OC)c(OC)c3)C4)CC,ZINC02915995,OK,411.4620000000003,3.243900000000002,1,9,92.55000000000001,7.0
O(c1ccc(cc1)[C@@H]4Nc2n(nc(n2)N)[C@H](c3cc(OC)c(OC)cc3)C4)CC,ZINC13131230,OK,395.46300000000025,3.422500000000002,2,8,96.45,6.0
o1c(nnc1c2cc(OCC)c(OCC)cc2)NC(=O)c3n(ncc3C)C,ZINC36680447,OK,371.3970000000001,2.828220000000001,1,8,104.30000000000003,7.0
Fc4cc(Nc1nc(ccn1)[C@@H]3CN(C(=O)c2cocc2)CCC3)ccc4,ZINC65148347,OK,366.3960000000002,3.972100000000003,1,5,71.26,4.0
O=C(N3C[C@@H](c2nc(nc(Nc1ncccn1)c2)C)CCC3)C(C)C,ZINC72363537,OK,340.4310000000002,2.680620000000001,1,6,83.9,4.0
Brc1cc(c(Cl)cc1)C(=O)Nc2oc(nn2)c3ccc(S(=O)(=O)C(C)C)cc3,ZINC38746725,Filter9_metal > 0,484.75900000000024,4.5869000000000035,1,6,102.16,5.0
Clc1c(ccc(Cl)c1)C(=O)Nc2oc(nn2)c3ccc(S(=O)(=O)C(C)C)cc3,ZINC09813824,OK,440.30800000000016,4.477800000000004,1,6,102.16,5.0
Clc1c(cc(Cl)cc1)C(=O)Nc2oc(nn2)c3ccc(S(=O)(=O)C(C)C)cc3,ZINC09813937,OK,440.30800000000016,4.477800000000004,1,6,102.16,5.0
FC(F)(F)c2nc(nc(c1ccc(OC)cc1)c2)NCc3ccc(OC)cc3,ZINC02496457,OK,389.3770000000002,4.791700000000004,1,5,56.27000000000001,6.0
o1c(nnc1c2cc(OC)c(OC)cc2)NC(=O)Cc3c(ccc(c3)C)C,ZINC10701938,OK,367.40500000000014,3.551840000000002,1,6,86.48000000000002,6.0
o1c(nnc1c2cc(OC)c(OC)cc2)NC(=O)Cc3c(ccc(c3)C)C,ZINC10701938,OK,367.40500000000014,3.551840000000002,1,6,86.48000000000002,6.0
S(Cc1cc(ncc1)NCc2c(cccc2C)C)CCO,ZINC91065672,OK,302.44300000000004,3.536040000000002,2,4,45.150000000000006,7.0
S(=O)(=O)(c5ccc(c1oc(nn1)NC(=O)C3c4c(Oc2c3cccc2)cccc4)cc5)C(C)C,ZINC38746757,OK,475.5260000000002,4.7950000000000035,1,7,111.39,5.0
S(=O)(=O)(c4ccc(c1oc(nn1)NC(=O)Cc3ccc(c2ccccc2)cc3)cc4)CC,ZINC36694053,OK,447.51600000000013,4.378400000000004,1,6,102.16,7.0
S(=O)(=O)(c4ccc(c1oc(nn1)NC(=O)Cc2cc3c(cc2)cccc3)cc4)CC,ZINC36694018,OK,421.4780000000001,3.864600000000003,1,6,102.16,6.0
Clc1c(Cl)ccc(c1)[C@@H]4Nc2n(nc(n2)N)[C@H](c3cc(OC)c(OC)cc3)C4,ZINC00803137,OK,420.30000000000024,4.330600000000002,2,7,87.22000000000001,4.0
o2c(=N/c1ccc(OC)cc1)c(cc3c2ccc(N(=O)O)c3)C(=O)Nc4ccccc4,ZINC13942967,INVALID,-999.0,-999.0,-999,-999,-999.0,
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C(C)C)cc3)CC,ZINC36694008,OK,413.49900000000014,3.834800000000003,1,6,102.16,7.0
S(=O)(=O)(c4ccc(c1oc(nn1)NC(=O)Cc2cc3c(cc2)cccc3)cc4)C,ZINC36693742,OK,407.4510000000001,3.4745000000000017,1,6,102.16,5.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2cc(OC)ccc2)cc3)CC,ZINC36694057,OK,401.44400000000013,2.7200000000000006,1,7,111.39,7.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C(C)C)cc3)C,ZINC36693705,OK,399.4720000000001,3.4447000000000028,1,6,102.16,6.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(F)cc2)cc3)CC,ZINC36693821,OK,389.4080000000001,2.850500000000001,1,6,102.16,6.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(OC)cc2)cc3)C,ZINC36693655,OK,387.4170000000001,2.3299000000000003,1,7,111.39,6.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C)cc3)CC,ZINC36694006,OK,385.4450000000001,3.019820000000002,1,6,102.16,6.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2cc(ccc2)C)cc3)CC,ZINC36694051,OK,385.4450000000001,3.019820000000002,1,6,102.16,6.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(F)cc2)cc3)C,ZINC36693623,OK,375.38100000000003,2.460400000000001,1,6,102.16,5.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C)cc3)C,ZINC36693701,OK,371.41800000000006,2.6297200000000007,1,6,102.16,5.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2ccccc2)cc3)CC,ZINC36693937,OK,371.41800000000006,2.711400000000001,1,6,102.16,6.0
S(=O)(=O)(c3ccc(c1oc(nn1)NC(=O)Cc2cc(ccc2)C)cc3)C,ZINC36693404,OK,371.41800000000006,2.6297200000000007,1,6,102.16,5.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)Nc3c(n(nc3C)CC)C,ZINC78791753,OK,364.4130000000002,2.675320000000001,2,7,113.45,5.0
Fc3cc(Nc1nc(ccn1)[C@@H]2CN(C(=O)CC)CCC2)ccc3,ZINC65148431,OK,328.39100000000013,3.4753000000000025,1,4,58.120000000000005,4.0
O(c3ccc(c2nc1n(ncn1)c(NCCCN(C)C)c2)cc3)C,ZINC22647249,OK,326.40400000000005,2.1635,1,7,67.58,7.0
O(c3ccc(c2nc1n(ncn1)c(NCCCN(C)C)c2)cc3)C,ZINC22647249,OK,326.40400000000005,2.1635,1,7,67.58,7.0
O(c3ccc(c2nc1n(ncn1)c(NCCCN(C)C)c2)cc3)C,ZINC22647249,OK,326.40400000000005,2.1635,1,7,67.58,7.0
Clc4c(F)ccc(Nc1nc(nc(n1)Nc2ccc(OC)cc2)Nc3cc(Cl)c(F)cc3)c4,ZINC08815560,OK,489.3130000000001,6.696000000000002,3,7,83.99000000000001,7.0
S(=O)(=O)(N)c4ccc(\N=c/2oc1c(cc(N(=O)O)cc1)cc/2C(=O)Nc3c(cccc3)C)cc4,ZINC59170456,INVALID,-999.0,-999.0,-999,-999,-999.0,
S(=O)(=O)(N(C)C)c4ccc(c1oc(nn1)NC(=O)Cc3ccc(c2ccccc2)cc3)cc4,ZINC36693436,OK,462.5310000000002,3.8351000000000024,1,6,105.4,7.0
S(=O)(=O)(N(C)C)c4ccc(c1oc(nn1)NC(=O)Cc2cc3c(cc2)cccc3)cc4,ZINC36693598,OK,436.49300000000017,3.3213000000000017,1,6,105.4,6.0
S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2cc(c(OC)cc2)C)cc3,ZINC35590087,OK,430.4860000000002,2.48512,1,7,114.63000000000001,7.0
S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C(C)C)cc3,ZINC36693589,OK,428.5140000000002,3.291500000000002,1,6,105.4,7.0
S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccc(OC)cc2)cc3,ZINC36693581,OK,416.4590000000002,2.1766999999999994,1,7,114.63000000000001,7.0
o1c(nnc1c2cc(OCC)c(OCC)c(OCC)c2)NC(=O)c3nn(cc3C)C,ZINC38508370,OK,415.4500000000001,3.2269200000000016,1,9,113.53,9.0
O=c1n(nc(c2c1cccc2)c3cc(c(OC)cc3)CNC(=O)c4ccc(cc4)C)C,ZINC01122257,Filter82_pyridinium > 0,413.47700000000015,3.847520000000003,1,5,73.22,5.0
S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccc(F)cc2)cc3,ZINC35590072,OK,404.4230000000001,2.3072,1,6,105.4,6.0
S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccc(cc2)C)cc3,ZINC36693587,OK,400.46000000000015,2.47652,1,6,105.4,6.0
S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2cc(ccc2)C)cc3,ZINC36693410,OK,400.46000000000015,2.47652,1,6,105.4,6.0
S(=O)(=O)(N(C)C)c3ccc(c1oc(nn1)NC(=O)Cc2ccccc2)cc3,ZINC36693530,OK,386.4330000000001,2.1681,1,6,105.4,6.0
Clc1ccc(cc1)[C@@H]4Nc2n(nc(n2)N)[C@H](c3cc(OC)c(OC)cc3)C4,ZINC00803119,OK,385.8550000000002,3.677200000000002,2,7,87.22000000000001,4.0
O(c1ccc(cc1)[C@H]4n2nc(nc2N[C@@H](c3ccc(cc3)CC)C4)N)CC,ZINC13131712,OK,363.4650000000002,3.9677000000000016,2,6,77.99,5.0
On1n(nc(N(=O)O)c1NCc2c(OC)cccc2)c4cc3OCCOc3cc4,ZINC08682901,INVALID,-999.0,-999.0,-999,-999,-999.0,
O=c2n(nc(c1cc(OC)ccc1)cc2)CC(=O)N[C@@H](C(=O)OC)C,ZINC71334382,Filter82_pyridinium > 0,345.3550000000001,0.5965999999999996,1,7,99.52,6.0
S3C[C@@H](Nc2nc(c1cc(c(OCC)cc1)C(=O)O)ccn2)CC3,ZINC77516225,OK,345.4240000000001,3.1579000000000015,2,6,84.34,6.0
O=N(O)c1cc(ccc1)[C@H]4n2nnnc2NC(=C4C(=O)Nc3ccccc3)C,ZINC00950591,INVALID,-999.0,-999.0,-999,-999,-999.0,
O1c2c(OCC1)ccc(c2)[C@H]5n3ncnc3N[C@@H](c4ccccc4)C5,ZINC48354379,OK,334.3790000000001,3.1956000000000016,1,6,61.2,2.0
O(c1ccc(cc1)[C@H]4n2nnnc2N[C@@H](c3cnccc3)C4)C,ZINC03105337,OK,308.3450000000001,2.223,1,7,77.75,3.0
O=N(O)c3ccc(c1nc(ncc1)Nc2ccc(cc2)C)cc3,ZINC72443523,INVALID,-999.0,-999.0,-999,-999,-999.0,
Clc1nc(nc(n1)Nc2cc(N(=O)O)ccc2)Nc3c(OC)ccc(OC)c3,ZINC05738406,INVALID,-999.0,-999.0,-999,-999,-999.0,
Fc2c(OC)ccc(c1nc(ncc1)NCCC)c2,ZINC94729034,OK,261.29999999999995,3.113200000000001,1,4,47.040000000000006,5.0
Brc1c(OCC)c(OC)cc(c1)\C=C(\c2nc(nc(n2)N)Nc3ccccc3)/C#N,ZINC11296586,Filter9_metal > 0,467.3270000000001,4.431380000000002,2,8,118.97,7.0
O=C(Nc1nn(cn1)Cc2ccc(cc2)C#N)Nc3ccc(cc3)C,ZINC78789965,OK,332.3670000000001,3.150500000000001,2,5,95.63,4.0
Fc5cc(n2nc1nc(nc(c1c2N)c3cc(OC)c(OC)cc3)NC[C@H]4OCCC4)ccc5,ZINC37357633,OK,464.50100000000026,3.8119000000000023,2,9,109.34000000000002,7.0
Fc5cc(n2nc1nc(nc(c1c2N)c3cc(OC)c(OC)cc3)NC[C@H]4OCCC4)ccc5,ZINC37357633,OK,464.50100000000026,3.8119000000000023,2,9,109.34000000000002,7.0
O(c4ccc(Nc1nc(nc(n1)N2C[C@@H](C[C@H](C2)C)C)Nc3ccc(OCC)cc3)cc4)CC,ZINC22570959,OK,462.59800000000024,5.638500000000005,2,8,84.43,9.0
s4c(c2cc1OCOc1cc2)cc(NC(=O)c3ncccc3)c4C(=O)OCC,ZINC32842542,OK,396.42400000000015,3.967800000000002,1,7,86.75000000000001,5.0
